Ensembl,En_gene,Name,Entrez,Refseq
3353,ENSMUST00000048994,ENSMUSG00000042419,Nfkbil1,18038,NM_001364909
3354,ENSMUST00000048994,ENSMUSG00000042419,Nfkbil1,18038,NM_010909
3355,ENSMUST00000176748,ENSMUSG00000042419,Nfkbil1,18038,
3356,ENSMUST00000215065,ENSMUSG00000062649,Olfr44,18343,
3357,ENSMUST00000216316,ENSMUSG00000062649,Olfr44,18343,
3358,ENSMUST00000077757,ENSMUSG00000062649,Olfr44,18343,NM_146830
3359,ENSMUST00000084501,ENSMUSG00000028370,Pappa,18491,NM_021362
3360,ENSMUST00000022639,ENSMUSG00000022055,Nefl,18039,NM_010910
3361,ENSMUST00000172450,ENSMUSG00000003131,Pafah1b2,18475,NM_008775
3362,ENSMUST00000214179,ENSMUSG00000003131,Pafah1b2,18475,
3363,ENSMUST00000215060,ENSMUSG00000003131,Pafah1b2,18475,
3364,ENSMUST00000213853,ENSMUSG00000003131,Pafah1b2,18475,
3365,ENSMUST00000215427,ENSMUSG00000003131,Pafah1b2,18475,
3366,ENSMUST00000217514,ENSMUSG00000003131,Pafah1b2,18475,
3367,ENSMUST00000217636,ENSMUSG00000003131,Pafah1b2,18475,
3368,ENSMUST00000216334,ENSMUSG00000003131,Pafah1b2,18475,
3369,ENSMUST00000214996,ENSMUSG00000003131,Pafah1b2,18475,
3370,ENSMUST00000033871,ENSMUSG00000031482,Slc25a15,18408,NM_001358971
3371,ENSMUST00000033871,ENSMUSG00000031482,Slc25a15,18408,NM_181325
3372,ENSMUST00000210020,ENSMUSG00000031482,Slc25a15,18408,
3373,ENSMUST00000058475,ENSMUSG00000048904,Neurog1,18014,NM_010896
3374,ENSMUST00000047753,ENSMUSG00000040584,Abcb1a,18671,NM_011076
3375,ENSMUST00000126846,ENSMUSG00000040584,Abcb1a,18671,
3376,ENSMUST00000145232,ENSMUSG00000040584,Abcb1a,18671,
3377,ENSMUST00000138138,ENSMUSG00000040584,Abcb1a,18671,
3378,ENSMUST00000199955,ENSMUSG00000028970,Abcb1b,18669,
3379,ENSMUST00000196580,ENSMUSG00000028970,Abcb1b,18669,
3380,ENSMUST00000009058,ENSMUSG00000028970,Abcb1b,18669,NM_011075
3381,ENSMUST00000199546,ENSMUSG00000028970,Abcb1b,18669,
3382,ENSMUST00000197961,ENSMUSG00000028970,Abcb1b,18669,
3383,ENSMUST00000196819,ENSMUSG00000028970,Abcb1b,18669,
3384,ENSMUST00000199994,ENSMUSG00000028970,Abcb1b,18669,
3385,ENSMUST00000198650,ENSMUSG00000028970,Abcb1b,18669,
3386,ENSMUST00000196048,ENSMUSG00000028970,Abcb1b,18669,
3387,ENSMUST00000024742,ENSMUSG00000023947,Nfkbie,18037,NM_008690
3388,ENSMUST00000233929,ENSMUSG00000023947,Nfkbie,18037,NM_001304956
3389,ENSMUST00000233379,ENSMUSG00000023947,Nfkbie,18037,
3390,ENSMUST00000029084,ENSMUSG00000027568,Ntsr1,18216,NM_018766
3391,ENSMUST00000170448,ENSMUSG00000027568,Ntsr1,18216,
3392,ENSMUST00000011896,ENSMUSG00000011752,Pgam1,18648,NM_023418
3393,ENSMUST00000102672,ENSMUSG00000015839,Nfe2l2,18024,NM_010902
3394,ENSMUST00000152371,ENSMUSG00000015839,Nfe2l2,18024,
3395,ENSMUST00000025861,ENSMUSG00000024922,Ovol1,18426,NM_019935
3396,ENSMUST00000007482,ENSMUSG00000007338,Mrpl49,18120,NM_026246
3397,ENSMUST00000072631,ENSMUSG00000058669,Nkx2-9,18094,NM_008701
3398,ENSMUST00000009798,ENSMUSG00000009654,Oit3,18302,NM_010959
3399,ENSMUST00000162493,ENSMUSG00000009654,Oit3,18302,
3400,ENSMUST00000031009,ENSMUSG00000029126,Nsg1,18196,NM_010942
3401,ENSMUST00000202129,ENSMUSG00000029126,Nsg1,18196,
3402,ENSMUST00000201415,ENSMUSG00000029126,Nsg1,18196,
3403,ENSMUST00000201363,ENSMUSG00000029126,Nsg1,18196,
3404,ENSMUST00000201341,ENSMUSG00000029126,Nsg1,18196,
3405,ENSMUST00000202831,ENSMUSG00000029126,Nsg1,18196,
3406,ENSMUST00000201134,ENSMUSG00000029126,Nsg1,18196,
3407,ENSMUST00000001130,ENSMUSG00000001103,Sebox,18292,NM_008759
3408,ENSMUST00000125670,ENSMUSG00000001103,Sebox,18292,
3409,ENSMUST00000035540,ENSMUSG00000038025,Phf2,18676,NM_011078
3410,ENSMUST00000039059,ENSMUSG00000035382,Pcsk7,18554,NM_001281934
3411,ENSMUST00000039059,ENSMUSG00000035382,Pcsk7,18554,NM_008794
3412,ENSMUST00000215535,ENSMUSG00000035382,Pcsk7,18554,
3413,ENSMUST00000215189,ENSMUSG00000035382,Pcsk7,18554,
3414,ENSMUST00000216672,ENSMUSG00000035382,Pcsk7,18554,
3415,ENSMUST00000213854,ENSMUSG00000035382,Pcsk7,18554,
3416,ENSMUST00000216614,ENSMUSG00000035382,Pcsk7,18554,
3417,ENSMUST00000216504,ENSMUSG00000035382,Pcsk7,18554,
3418,ENSMUST00000216514,ENSMUSG00000035382,Pcsk7,18554,
3419,ENSMUST00000214425,ENSMUSG00000035382,Pcsk7,18554,
3420,ENSMUST00000171737,ENSMUSG00000011179,Odc1,18263,NM_013614
3421,ENSMUST00000222617,ENSMUSG00000011179,Odc1,18263,
3422,ENSMUST00000221701,ENSMUSG00000011179,Odc1,18263,
3423,ENSMUST00000220947,ENSMUSG00000011179,Odc1,18263,
3424,ENSMUST00000221613,ENSMUSG00000011179,Odc1,18263,
3425,ENSMUST00000220849,ENSMUSG00000011179,Odc1,18263,
3426,ENSMUST00000221354,ENSMUSG00000011179,Odc1,18263,
3427,ENSMUST00000222250,ENSMUSG00000011179,Odc1,18263,
3428,ENSMUST00000022646,ENSMUSG00000022061,Nkx3-1,18095,NM_010921
3429,ENSMUST00000024957,ENSMUSG00000024145,Pigf,18701,NM_008838
3430,ENSMUST00000206365,ENSMUSG00000048101,Olfr19,18316,
3431,ENSMUST00000057886,ENSMUSG00000048101,Olfr19,18316,NM_146335
3432,ENSMUST00000023504,ENSMUSG00000022809,Nr1i2,18171,NM_001098404
3433,ENSMUST00000023504,ENSMUSG00000022809,Nr1i2,18171,NM_010936
3434,ENSMUST00000207280,ENSMUSG00000070417,Olfr2,18317,
3435,ENSMUST00000217764,ENSMUSG00000070417,Olfr2,18317,
3436,ENSMUST00000211432,ENSMUSG00000070417,Olfr2,18317,
3437,ENSMUST00000214105,ENSMUSG00000070417,Olfr2,18317,
3438,ENSMUST00000216375,ENSMUSG00000070417,Olfr2,18317,
3439,ENSMUST00000208147,ENSMUSG00000070417,Olfr2,18317,
3440,ENSMUST00000094109,ENSMUSG00000070417,Olfr2,18317,NM_010983
3441,ENSMUST00000003947,ENSMUSG00000003849,Nqo1,18104,NM_008706
3442,ENSMUST00000018610,ENSMUSG00000020826,Nos2,18126,NM_010927
3443,ENSMUST00000208783,ENSMUSG00000020826,Nos2,18126,
3444,ENSMUST00000214397,ENSMUSG00000020826,Nos2,18126,NM_001313921
3445,ENSMUST00000214397,ENSMUSG00000020826,Nos2,18126,NM_001313922
3446,ENSMUST00000210568,ENSMUSG00000073897,Olfr17,18314,
3447,ENSMUST00000098138,ENSMUSG00000073897,Olfr17,18314,NM_020598
3448,ENSMUST00000022340,ENSMUSG00000021806,Nid2,18074,NM_008695
3449,ENSMUST00000225791,ENSMUSG00000021806,Nid2,18074,
3450,ENSMUST00000224263,ENSMUSG00000021806,Nid2,18074,
3451,ENSMUST00000224057,ENSMUSG00000021806,Nid2,18074,
3452,ENSMUST00000063219,ENSMUSG00000051732,Pabpc2,18459,NM_011033
3453,ENSMUST00000040134,ENSMUSG00000040138,Ndp,17986,NM_010883
3454,ENSMUST00000087723,ENSMUSG00000038146,Notch3,18131,NM_008716
3455,ENSMUST00000204873,ENSMUSG00000071356,Reg3b,18489,
3456,ENSMUST00000096904,ENSMUSG00000071356,Reg3b,18489,NM_011036
3457,ENSMUST00000203266,ENSMUSG00000071356,Reg3b,18489,
3458,ENSMUST00000204760,ENSMUSG00000071356,Reg3b,18489,
3459,ENSMUST00000216312,ENSMUSG00000066273,Olfr33,18332,
3460,ENSMUST00000084817,ENSMUSG00000066273,Olfr33,18332,NM_147073
3461,ENSMUST00000070810,ENSMUSG00000044014,Npy5r,18168,NM_001358958
3462,ENSMUST00000070810,ENSMUSG00000044014,Npy5r,18168,NM_001358957
3463,ENSMUST00000070810,ENSMUSG00000044014,Npy5r,18168,NM_016708
3464,ENSMUST00000212563,ENSMUSG00000044014,Npy5r,18168,
3465,ENSMUST00000211920,ENSMUSG00000044014,Npy5r,18168,
3466,ENSMUST00000212588,ENSMUSG00000036437,Npy1r,18166,
3467,ENSMUST00000039303,ENSMUSG00000036437,Npy1r,18166,NM_001358955
3468,ENSMUST00000039303,ENSMUSG00000036437,Npy1r,18166,NM_010934
3469,ENSMUST00000179348,ENSMUSG00000094885,Ott,18422,
3470,ENSMUST00000177606,ENSMUSG00000094885,Ott,18422,
3471,ENSMUST00000177554,ENSMUSG00000094885,Ott,18422,NM_011022
3472,ENSMUST00000216214,ENSMUSG00000048153,Olfr49,18348,
3473,ENSMUST00000059996,ENSMUSG00000048153,Olfr49,18348,NM_010991
3474,ENSMUST00000212171,ENSMUSG00000025588,Nat1,17960,
3475,ENSMUST00000026677,ENSMUSG00000025588,Nat1,17960,NM_008673
3476,ENSMUST00000070514,ENSMUSG00000056426,Nat3,17962,NM_008674
3477,ENSMUST00000106878,ENSMUSG00000058662,Olfr69,18370,NM_013621
3478,ENSMUST00000216811,ENSMUSG00000061626,Olfr68,18369,
3479,ENSMUST00000072513,ENSMUSG00000061626,Olfr68,18369,NM_013620
3480,ENSMUST00000075221,ENSMUSG00000058755,Osm,18413,NM_001013365
3481,ENSMUST00000131764,ENSMUSG00000058755,Osm,18413,
3482,ENSMUST00000032909,ENSMUSG00000030671,Pde3b,18576,NM_011055
3483,ENSMUST00000140007,ENSMUSG00000030671,Pde3b,18576,
3484,ENSMUST00000210411,ENSMUSG00000030671,Pde3b,18576,
3485,ENSMUST00000149455,ENSMUSG00000030671,Pde3b,18576,
3486,ENSMUST00000216303,ENSMUSG00000058200,Olfr66,18367,
3487,ENSMUST00000079117,ENSMUSG00000058200,Olfr66,18367,NM_013618
3488,ENSMUST00000081748,ENSMUSG00000063615,Olfr64,18366,NM_013617
3489,ENSMUST00000213415,ENSMUSG00000060918,Olfr51,18351,
3490,ENSMUST00000076514,ENSMUSG00000060918,Olfr51,18351,NM_146909
3491,ENSMUST00000215409,ENSMUSG00000059397,Olfr54,18354,
3492,ENSMUST00000217480,ENSMUSG00000059397,Olfr54,18354,
3493,ENSMUST00000072152,ENSMUSG00000059397,Olfr54,18354,NM_010997
3494,ENSMUST00000072514,ENSMUSG00000009471,Myod1,17927,NM_010866
3495,ENSMUST00000031456,ENSMUSG00000029491,Pde6b,18587,NM_008806
3496,ENSMUST00000134865,ENSMUSG00000029491,Pde6b,18587,
3497,ENSMUST00000130448,ENSMUSG00000029491,Pde6b,18587,
3498,ENSMUST00000049789,ENSMUSG00000071203,Naip5,17951,NM_010870
3499,ENSMUST00000029712,ENSMUSG00000028072,Ntrk1,18211,NM_001033124
3500,ENSMUST00000032761,ENSMUSG00000030545,Pex11a,18631,NM_011068
3501,ENSMUST00000150606,ENSMUSG00000030545,Pex11a,18631,
3502,ENSMUST00000205297,ENSMUSG00000030545,Pex11a,18631,
3503,ENSMUST00000139620,ENSMUSG00000030545,Pex11a,18631,
3504,ENSMUST00000214300,ENSMUSG00000110259,Olfr65,18365,
3505,ENSMUST00000106864,ENSMUSG00000110259,Olfr65,18365,
3506,ENSMUST00000209528,ENSMUSG00000110259,Olfr65,18365,NM_013616
3507,ENSMUST00000214210,ENSMUSG00000069816,Olfr23,18321,
3508,ENSMUST00000092917,ENSMUSG00000069816,Olfr23,18321,NM_010970
3509,ENSMUST00000088201,ENSMUSG00000067684,Obp1a,18249,NM_008754
3510,ENSMUST00000028764,ENSMUSG00000027301,Oxt,18429,NM_011025
3511,ENSMUST00000027507,ENSMUSG00000026285,Pdcd1,18566,NM_008798
3512,ENSMUST00000219236,ENSMUSG00000090841,Myl6,17904,NM_001317217
3513,ENSMUST00000217969,ENSMUSG00000090841,Myl6,17904,NM_001317220
3514,ENSMUST00000217776,ENSMUSG00000090841,Myl6,17904,
3515,ENSMUST00000220307,ENSMUSG00000090841,Myl6,17904,
3516,ENSMUST00000218713,ENSMUSG00000090841,Myl6,17904,
3517,ENSMUST00000220427,ENSMUSG00000090841,Myl6,17904,
3518,ENSMUST00000218170,ENSMUSG00000090841,Myl6,17904,
3519,ENSMUST00000219100,ENSMUSG00000090841,Myl6,17904,
3520,ENSMUST00000217913,ENSMUSG00000090841,Myl6,17904,
3521,ENSMUST00000135332,ENSMUSG00000020936,Nmt1,18107,
3522,ENSMUST00000021314,ENSMUSG00000020936,Nmt1,18107,NM_008707
3523,ENSMUST00000148795,ENSMUSG00000020936,Nmt1,18107,
3524,ENSMUST00000215254,ENSMUSG00000037924,Olfr16,18313,
3525,ENSMUST00000038432,ENSMUSG00000037924,Olfr16,18313,NM_008763
3526,ENSMUST00000214048,ENSMUSG00000070374,Olfr59,18359,NM_011002
3527,ENSMUST00000143976,ENSMUSG00000070374,Olfr59,18359,
3528,ENSMUST00000205790,ENSMUSG00000070374,Olfr59,18359,
3529,ENSMUST00000206659,ENSMUSG00000070374,Olfr59,18359,
3530,ENSMUST00000098281,ENSMUSG00000074006,Omp,18378,NM_011010
3531,ENSMUST00000022142,ENSMUSG00000021640,Naip1,17940,
3532,ENSMUST00000222155,ENSMUSG00000021640,Naip1,17940,NM_008670
3533,ENSMUST00000221943,ENSMUSG00000021640,Naip1,17940,
3534,ENSMUST00000221727,ENSMUSG00000021640,Naip1,17940,
3535,ENSMUST00000035061,ENSMUSG00000032484,Ngp,18054,NM_008694
3536,ENSMUST00000066529,ENSMUSG00000022206,Npr3,18162,NM_008728
3537,ENSMUST00000226139,ENSMUSG00000022206,Npr3,18162,
3538,ENSMUST00000228603,ENSMUSG00000022206,Npr3,18162,NM_001039181
3539,ENSMUST00000228489,ENSMUSG00000022206,Npr3,18162,NM_001286395
3540,ENSMUST00000226878,ENSMUSG00000022206,Npr3,18162,
3541,ENSMUST00000056336,ENSMUSG00000050511,Oprd1,18386,NM_013622
3542,ENSMUST00000018437,ENSMUSG00000018293,Pfn1,18643,NM_011072
3543,ENSMUST00000178254,ENSMUSG00000018293,Pfn1,18643,
3544,ENSMUST00000177669,ENSMUSG00000018293,Pfn1,18643,
3545,ENSMUST00000108549,ENSMUSG00000018293,Pfn1,18643,
3546,ENSMUST00000027730,ENSMUSG00000026459,Myog,17928,NM_031189
3547,ENSMUST00000023088,ENSMUSG00000022453,Naga,17939,NM_008669
3548,ENSMUST00000229733,ENSMUSG00000022453,Naga,17939,
3549,ENSMUST00000230268,ENSMUSG00000022453,Naga,17939,
3550,ENSMUST00000230664,ENSMUSG00000022453,Naga,17939,
3551,ENSMUST00000230139,ENSMUSG00000022453,Naga,17939,
3552,ENSMUST00000230380,ENSMUSG00000022453,Naga,17939,
3553,ENSMUST00000229294,ENSMUSG00000022453,Naga,17939,
3554,ENSMUST00000229948,ENSMUSG00000022453,Naga,17939,
3555,ENSMUST00000229388,ENSMUSG00000022453,Naga,17939,
3556,ENSMUST00000230269,ENSMUSG00000022453,Naga,17939,
3557,ENSMUST00000059339,ENSMUSG00000045731,Pnoc,18155,NM_010932
3558,ENSMUST00000224594,ENSMUSG00000045731,Pnoc,18155,NM_001205075
3559,ENSMUST00000215138,ENSMUSG00000075199,Olfr52,18352,
3560,ENSMUST00000099905,ENSMUSG00000075199,Olfr52,18352,NM_146583
3561,ENSMUST00000077354,ENSMUSG00000066513,Klk1b4,18048,NM_010915
3562,ENSMUST00000085450,ENSMUSG00000066515,Klk1b3,18050,NM_008693
3563,ENSMUST00000212833,ENSMUSG00000025810,Nrp1,18186,
3564,ENSMUST00000212746,ENSMUSG00000025810,Nrp1,18186,
3565,ENSMUST00000026917,ENSMUSG00000025810,Nrp1,18186,NM_008737
3566,ENSMUST00000212933,ENSMUSG00000025810,Nrp1,18186,
3567,ENSMUST00000224973,ENSMUSG00000021488,Nsd1,18193,
3568,ENSMUST00000099490,ENSMUSG00000021488,Nsd1,18193,NM_008739
3569,ENSMUST00000224156,ENSMUSG00000021488,Nsd1,18193,
3570,ENSMUST00000224338,ENSMUSG00000021488,Nsd1,18193,
3571,ENSMUST00000224918,ENSMUSG00000021488,Nsd1,18193,
3572,ENSMUST00000225194,ENSMUSG00000021488,Nsd1,18193,
3573,ENSMUST00000225982,ENSMUSG00000021488,Nsd1,18193,
3574,ENSMUST00000224693,ENSMUSG00000021488,Nsd1,18193,
3575,ENSMUST00000225169,ENSMUSG00000021488,Nsd1,18193,
3576,ENSMUST00000223894,ENSMUSG00000021488,Nsd1,18193,
3577,ENSMUST00000225405,ENSMUSG00000021488,Nsd1,18193,
3578,ENSMUST00000215569,ENSMUSG00000061210,Olfr47,18346,
3579,ENSMUST00000078057,ENSMUSG00000061210,Olfr47,18346,NM_146370
3580,ENSMUST00000214155,ENSMUSG00000058270,Olfr25,18323,
3581,ENSMUST00000212354,ENSMUSG00000058270,Olfr25,18323,
3582,ENSMUST00000071449,ENSMUSG00000058270,Olfr25,18323,NM_146870
3583,ENSMUST00000021413,ENSMUSG00000021025,Nfkbia,18035,NM_010907
3584,ENSMUST00000219869,ENSMUSG00000021025,Nfkbia,18035,
3585,ENSMUST00000033585,ENSMUSG00000031233,Pgk2,18663,NM_031190
3586,ENSMUST00000213189,ENSMUSG00000043698,Olfr62,18363,
3587,ENSMUST00000217013,ENSMUSG00000043698,Olfr62,18363,
3588,ENSMUST00000102666,ENSMUSG00000043698,Olfr62,18363,NM_146315
3589,ENSMUST00000209866,ENSMUSG00000096228,Olfr5,18349,
3590,ENSMUST00000086318,ENSMUSG00000096228,Olfr5,18349,NM_146914
3591,ENSMUST00000022060,ENSMUSG00000021576,Pdcd6,18570,NM_011051
3592,ENSMUST00000222759,ENSMUSG00000021576,Pdcd6,18570,
3593,ENSMUST00000222993,ENSMUSG00000021576,Pdcd6,18570,
3594,ENSMUST00000220861,ENSMUSG00000021576,Pdcd6,18570,
3595,ENSMUST00000223386,ENSMUSG00000021576,Pdcd6,18570,
3596,ENSMUST00000214366,ENSMUSG00000054141,Olfr24,18322,
3597,ENSMUST00000216754,ENSMUSG00000054141,Olfr24,18322,
3598,ENSMUST00000066997,ENSMUSG00000054141,Olfr24,18322,NM_146606
3599,ENSMUST00000005532,ENSMUSG00000005397,Nid1,18073,NM_010917
3600,ENSMUST00000222142,ENSMUSG00000005397,Nid1,18073,
3601,ENSMUST00000222436,ENSMUSG00000005397,Nid1,18073,
3602,ENSMUST00000010250,ENSMUSG00000024650,Slc22a6,18399,NM_008766
3603,ENSMUST00000103231,ENSMUSG00000029019,Nppb,18158,NM_008726
3604,ENSMUST00000103231,ENSMUSG00000029019,Nppb,18158,NM_001287348
3605,ENSMUST00000091996,ENSMUSG00000069430,Olfr9,18373,NM_146861
3606,ENSMUST00000070215,ENSMUSG00000056209,Npm3,18150,NM_008723
3607,ENSMUST00000144165,ENSMUSG00000056209,Npm3,18150,
3608,ENSMUST00000001156,ENSMUSG00000001128,Cfp,18636,NM_008823
3609,ENSMUST00000122862,ENSMUSG00000001128,Cfp,18636,
3610,ENSMUST00000216179,ENSMUSG00000043605,Olfr13,18310,
3611,ENSMUST00000059512,ENSMUSG00000043605,Olfr13,18310,NM_146652
3612,ENSMUST00000214590,ENSMUSG00000059043,Olfr15,18312,
3613,ENSMUST00000214238,ENSMUSG00000059043,Olfr15,18312,
3614,ENSMUST00000080917,ENSMUSG00000059043,Olfr15,18312,NM_008762
3615,ENSMUST00000102945,ENSMUSG00000069132,Nxph2,18232,NM_008752
3616,ENSMUST00000030665,ENSMUSG00000028851,Nudc,18221,NM_010948
3617,ENSMUST00000141860,ENSMUSG00000028851,Nudc,18221,
3618,ENSMUST00000148612,ENSMUSG00000028851,Nudc,18221,
3619,ENSMUST00000053306,ENSMUSG00000049112,Oxtr,18430,NM_001081147
3620,ENSMUST00000204027,ENSMUSG00000049112,Oxtr,18430,
3621,ENSMUST00000223268,ENSMUSG00000116207,Nnt,NA,
3622,ENSMUST00000215691,ENSMUSG00000043314,Olfr30,18329,
3623,ENSMUST00000055204,ENSMUSG00000043314,Olfr30,18329,NM_146878
3624,ENSMUST00000214952,ENSMUSG00000094080,Olfr8,18372,
3625,ENSMUST00000216819,ENSMUSG00000094080,Olfr8,18372,
3626,ENSMUST00000203851,ENSMUSG00000094080,Olfr8,18372,
3627,ENSMUST00000081571,ENSMUSG00000094080,Olfr8,18372,NM_207201
3628,ENSMUST00000033842,ENSMUSG00000031461,Myom2,17930,NM_008664
3629,ENSMUST00000135908,ENSMUSG00000031461,Myom2,17930,
3630,ENSMUST00000131251,ENSMUSG00000031461,Myom2,17930,
3631,ENSMUST00000135393,ENSMUSG00000031461,Myom2,17930,
3632,ENSMUST00000140033,ENSMUSG00000031461,Myom2,17930,
3633,ENSMUST00000203906,ENSMUSG00000060205,Olfr57,18357,
3634,ENSMUST00000082244,ENSMUSG00000060205,Olfr57,18357,NM_147041
3635,ENSMUST00000061739,ENSMUSG00000090223,Pcp4,18546,NM_008791
3636,ENSMUST00000232906,ENSMUSG00000090223,Pcp4,18546,
3637,ENSMUST00000233816,ENSMUSG00000090223,Pcp4,18546,
3638,ENSMUST00000233216,ENSMUSG00000090223,Pcp4,18546,
3639,ENSMUST00000007253,ENSMUSG00000007038,Neu1,18010,NM_010893
3640,ENSMUST00000173269,ENSMUSG00000007038,Neu1,18010,
3641,ENSMUST00000174715,ENSMUSG00000007038,Neu1,18010,
3642,ENSMUST00000184866,ENSMUSG00000095180,Rhox5,18617,
3643,ENSMUST00000179626,ENSMUSG00000095180,Rhox5,18617,NM_008818
3644,ENSMUST00000215804,ENSMUSG00000071522,Olfr263,18341,
3645,ENSMUST00000096006,ENSMUSG00000071522,Olfr263,18341,NM_010984
3646,ENSMUST00000022075,ENSMUSG00000021587,Pcsk1,18548,NM_013628
3647,ENSMUST00000135349,ENSMUSG00000021587,Pcsk1,18548,
3648,ENSMUST00000222727,ENSMUSG00000021587,Pcsk1,18548,
3649,ENSMUST00000048103,ENSMUSG00000042459,Bpifa2,19194,NM_008953
3650,ENSMUST00000145388,ENSMUSG00000042459,Bpifa2,19194,
3651,ENSMUST00000136467,ENSMUSG00000042459,Bpifa2,19194,
3652,ENSMUST00000132933,ENSMUSG00000042459,Bpifa2,19194,
3653,ENSMUST00000142939,ENSMUSG00000020349,Ppp2ca,19052,
3654,ENSMUST00000020608,ENSMUSG00000020349,Ppp2ca,19052,NM_019411
3655,ENSMUST00000079125,ENSMUSG00000046229,Scand1,19018,NM_020255
3656,ENSMUST00000044111,ENSMUSG00000038387,Rras,20130,NM_009101
3657,ENSMUST00000210397,ENSMUSG00000038387,Rras,20130,
3658,ENSMUST00000168846,ENSMUSG00000067713,Prkag1,19082,NM_016781
3659,ENSMUST00000229544,ENSMUSG00000067713,Prkag1,19082,
3660,ENSMUST00000230560,ENSMUSG00000067713,Prkag1,19082,
3661,ENSMUST00000229297,ENSMUSG00000067713,Prkag1,19082,
3662,ENSMUST00000229346,ENSMUSG00000067713,Prkag1,19082,
3663,ENSMUST00000229853,ENSMUSG00000067713,Prkag1,19082,
3664,ENSMUST00000163932,ENSMUSG00000022105,Rb1,19645,
3665,ENSMUST00000022701,ENSMUSG00000022105,Rb1,19645,NM_009029
3666,ENSMUST00000168495,ENSMUSG00000022105,Rb1,19645,
3667,ENSMUST00000170967,ENSMUSG00000022105,Rb1,19645,
3668,ENSMUST00000169002,ENSMUSG00000022105,Rb1,19645,
3669,ENSMUST00000164624,ENSMUSG00000022105,Rb1,19645,
3670,ENSMUST00000142070,ENSMUSG00000079037,Prnp,19122,
3671,ENSMUST00000224707,ENSMUSG00000024889,Rce1,19671,NM_001368715
3672,ENSMUST00000224707,ENSMUSG00000024889,Rce1,19671,NM_001368713
3673,ENSMUST00000224707,ENSMUSG00000024889,Rce1,19671,NM_001368714
3674,ENSMUST00000225476,ENSMUSG00000024889,Rce1,19671,
3675,ENSMUST00000025823,ENSMUSG00000024889,Rce1,19671,NM_001368712
3676,ENSMUST00000025823,ENSMUSG00000024889,Rce1,19671,NM_023131
3677,ENSMUST00000224675,ENSMUSG00000024889,Rce1,19671,
3678,ENSMUST00000225264,ENSMUSG00000024889,Rce1,19671,
3679,ENSMUST00000225375,ENSMUSG00000024889,Rce1,19671,
3680,ENSMUST00000225285,ENSMUSG00000024889,Rce1,19671,
3681,ENSMUST00000225509,ENSMUSG00000024889,Rce1,19671,
3682,ENSMUST00000052296,ENSMUSG00000048776,Pthlh,19227,NM_008970
3683,ENSMUST00000204197,ENSMUSG00000048776,Pthlh,19227,
3684,ENSMUST00000006286,ENSMUSG00000006127,Inpp5k,19062,NM_008916
3685,ENSMUST00000136605,ENSMUSG00000006127,Inpp5k,19062,
3686,ENSMUST00000129298,ENSMUSG00000006127,Inpp5k,19062,
3687,ENSMUST00000150857,ENSMUSG00000006127,Inpp5k,19062,
3688,ENSMUST00000130318,ENSMUSG00000006127,Inpp5k,19062,
3689,ENSMUST00000149134,ENSMUSG00000006127,Inpp5k,19062,
3690,ENSMUST00000139856,ENSMUSG00000006127,Inpp5k,19062,
3691,ENSMUST00000180248,ENSMUSG00000094936,Rbm4,19653,NM_001290123
3692,ENSMUST00000180248,ENSMUSG00000094936,Rbm4,19653,NM_001290122
3693,ENSMUST00000180248,ENSMUSG00000094936,Rbm4,19653,NM_009032
3694,ENSMUST00000178615,ENSMUSG00000094936,Rbm4,19653,NM_001290125
3695,ENSMUST00000164209,ENSMUSG00000094936,Rbm4,19653,NM_001290124
3696,ENSMUST00000179189,ENSMUSG00000094936,Rbm4,19653,
3697,ENSMUST00000164376,ENSMUSG00000094936,Rbm4,19653,
3698,ENSMUST00000179820,ENSMUSG00000094936,Rbm4,19653,
3699,ENSMUST00000202761,ENSMUSG00000023104,Rfc2,19718,
3700,ENSMUST00000023867,ENSMUSG00000023104,Rfc2,19718,NM_020022
3701,ENSMUST00000201674,ENSMUSG00000023104,Rfc2,19718,
3702,ENSMUST00000201258,ENSMUSG00000023104,Rfc2,19718,
3703,ENSMUST00000200767,ENSMUSG00000023104,Rfc2,19718,
3704,ENSMUST00000201464,ENSMUSG00000023104,Rfc2,19718,
3705,ENSMUST00000029670,ENSMUSG00000028036,Ptgfr,19220,NM_008966
3706,ENSMUST00000106126,ENSMUSG00000028036,Ptgfr,19220,
3707,ENSMUST00000128349,ENSMUSG00000028036,Ptgfr,19220,
3708,ENSMUST00000214470,ENSMUSG00000010660,Plcd1,18799,NM_001293648
3709,ENSMUST00000213464,ENSMUSG00000010660,Plcd1,18799,
3710,ENSMUST00000010804,ENSMUSG00000010660,Plcd1,18799,NM_019676
3711,ENSMUST00000214491,ENSMUSG00000010660,Plcd1,18799,
3712,ENSMUST00000094556,ENSMUSG00000070645,Ren1,19701,NM_031193
3713,ENSMUST00000094556,ENSMUSG00000070645,Ren1,19701,NM_031192
3714,ENSMUST00000094556,ENSMUSG00000070645,Ren1,19702,NM_031193
3715,ENSMUST00000094556,ENSMUSG00000070645,Ren1,19702,NM_031192
3716,ENSMUST00000112287,ENSMUSG00000070645,Ren1,19701,
3717,ENSMUST00000112287,ENSMUSG00000070645,Ren1,19702,
3718,ENSMUST00000142640,ENSMUSG00000078652,Psme3,19192,
3719,ENSMUST00000151385,ENSMUSG00000078652,Psme3,19192,
3720,ENSMUST00000127998,ENSMUSG00000078652,Psme3,19192,
